controller,family,condition,scenario,IAE,IAE,ISE,ISE,SSE,SSE,ControlEnergy,ControlEnergy,MeanAbsVoltage,MeanAbsVoltage,SaturationFraction,SaturationFraction
,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
SAC,RL,j_plus_50,sine,20.73294629173632,0.022160288034110437,1666.0508238331925,0.039509272475035113,1.2153655871312623,0.18752500742016312,211.00340591941227,0.8093145171547179,19.027668895711635,0.07360980969799108,0.6313373253493013,0.013073471372305615
SAC,RL,j_plus_50,step_load_disturbance,18.66411163555386,0.010612117685940297,1226.8013716131559,0.006088157234199276,0.30638166686455004,0.10454391694611517,222.39379280040308,0.3442410997364705,19.497620144653467,0.029524815195908473,0.7550898203592814,0.0016432586873224779
SAC,RL,j_plus_50,step_nominal,18.32940277672449,0.017366776722372634,1216.1332907816532,0.010515066697034928,0.4281256190683166,0.15300470575657163,211.9107655897325,0.3061589026514985,18.430998257637206,0.024774237903108117,0.7239520958083833,0.002830611761301719
SAC,RL,nominal,ramp,0.24210199403803023,0.14305941961079502,0.17038498639898375,0.20957523959683072,0.44798032532289656,0.2232923222635235,69.04572206388193,0.44094339240444874,11.694010745346507,0.02931657808602973,0.0,0.0
SAC,RL,nominal,sine,15.547226401870002,0.03320422347943403,1171.3523143245607,0.055763433222877974,0.7456636237943769,0.2139156317053627,163.2320155954996,0.41775908171939036,15.913598996033722,0.052605050337607366,0.4896207584830338,0.0009641634561669627
SAC,RL,nominal,step_load_disturbance,12.296636227194641,0.030200537315578833,811.7636301485599,0.014645603295154134,0.28541120998915936,0.11259878113663419,148.34768197293994,0.2258328565966001,14.310727535820323,0.0237472263011444,0.4908183632734531,0.0014727840067317824
SAC,RL,nominal,step_nominal,12.2948194520999,0.032513979447952424,811.3313375124044,0.020672549981125166,0.3830988207332595,0.19915827172251227,142.6289951399254,0.24600338723621257,13.240827588773124,0.022949536975802588,0.4828343313373253,0.002196616635957288
SAC,RL,ra_plus_50,ramp,0.4037260298158,0.10059199050825461,0.36947547858537355,0.23239836681874657,0.7766246764756403,0.1921970695104018,141.73514126363608,0.9832834342226083,16.761774857330277,0.0362184369576724,0.0009980039920159602,0.0025335239873133276
SAC,RL,ra_plus_50,sine,19.58001498766496,0.024213769951962803,1545.658922426785,0.04373647261356523,1.1711842846481104,0.18946530097087377,205.21347087987542,0.6288639048319711,18.71575504194627,0.06730071756876034,0.603193612774451,0.010255674713505105
SAC,RL,ra_plus_50,step_load_disturbance,17.237678296862363,0.011152670512801546,1119.4206394376013,0.005018603719664072,0.2500588982622375,0.0960041142500685,213.1560110661329,0.3516229758502007,19.00095777540223,0.029233827190855797,0.7171656686626746,0.0021144708692043446
SAC,RL,ra_plus_50,step_nominal,16.8660288803083,0.021470681748084492,1108.7421663468856,0.01262142137626217,0.4218009205661019,0.16069338923224635,198.51843546599753,0.26685162428324877,17.432453656339856,0.025986158502727407,0.6768463073852296,0.0017476946821774466
SAC,RL,saturation,ramp,2.543103556716795,0.16506661167782785,15.67619933383412,1.6894189051417605,9.145141050493246,0.3329076784454111,276.5473464813223,2.7666848522659495,23.378157064160654,0.1401279800725434,0.9169660678642714,0.02141927277236204
SAC,RL,saturation,sine,26.94078711097768,0.0,2198.194417903253,0.0,7.922247162375385,0.0,287.7119999999777,0.0,23.976,0.0,0.998003992015968,0.0
