controller,family,seed,condition,scenario,IAE,ISE,SSE,ControlEnergy,MeanAbsVoltage,SaturationFraction
SAC,RL,8.0,ra_plus_50,ramp,0.764598816257596,1.2212140693364362,1.0409730002676554,141.3508440269433,16.68123863493645,0.0
SAC,RL,8.0,ra_plus_50,sine,19.64145683596838,1545.805822547171,1.5306020952731956,201.2760325556335,18.37013193020243,0.590818363273453
SAC,RL,8.0,j_plus_50,step_nominal,18.363321663914967,1216.1715244558577,0.7631293545125715,211.32416008998769,18.48256126642245,0.718562874251497
SAC,RL,8.0,j_plus_50,step_load_disturbance,18.67237759406221,1226.8098181445996,0.3834149078141706,221.4966472365298,19.51002408647552,0.7445109780439122
SAC,RL,8.0,j_plus_50,ramp,0.7023675882402531,1.0235772532987455,1.0485261062856637,141.26266373621726,16.683991337716524,0.0
SAC,RL,8.0,j_plus_50,sine,20.77839161488848,1666.1457164444555,1.5456877640199025,207.50352591811264,18.69269277441519,0.6167664670658682
SAC,RL,8.0,friction,step_nominal,12.619927534793186,829.0780375478199,0.7268717885679905,145.70933111329308,13.73039809727702,0.4870259481037924
SAC,RL,8.0,friction,step_load_disturbance,12.582118787375975,829.6267171050208,0.3584529523722608,152.14595763291345,14.774856792927087,0.4950099800399201
SAC,RL,8.0,friction,ramp,0.4822453645292028,0.5168590254437364,0.4408128744434663,74.43385750941647,12.111831906199406,0.0
SAC,RL,8.0,friction,sine,15.900425683394015,1196.2100774191113,0.7799225865754096,163.1563574166218,15.81770417492118,0.4910179640718562
SAC,RL,8.0,saturation,step_nominal,26.940787110977677,1805.0384239789296,7.922247162385119,287.7119999999777,23.976,0.998003992015968
SAC,RL,8.0,saturation,step_load_disturbance,28.517745020124764,1898.9442789255693,18.426330494000013,287.7119999999777,23.976,0.998003992015968
SAC,RL,8.0,saturation,ramp,2.86796800558321,19.224144235687447,9.811851628102332,269.83257855854487,22.99609464740745,0.8602794411177644
SAC,RL,8.0,saturation,sine,26.94078711097768,2198.194417903253,7.922247162375385,287.7119999999777,23.976,0.998003992015968
SAC,RL,8.0,combined_stress,step_nominal,29.81582340925516,2045.102257016664,19.95497979276737,287.7119999999777,23.976,0.998003992015968
SAC,RL,8.0,combined_stress,step_load_disturbance,31.379524632413023,2167.610659306989,30.325407092927847,287.7119999999777,23.976,0.998003992015968
SAC,RL,8.0,combined_stress,ramp,5.661889880139006,80.86112774090635,21.635240680784364,276.154531934339,23.299692227110214,0.9201596806387226
SAC,RL,8.0,combined_stress,sine,29.815823409255163,2399.969373961576,19.95497979275764,287.7119999999777,23.976,0.998003992015968
SAC,RL,9.0,nominal,step_nominal,12.339066361403056,811.3939353065846,0.9261514514123944,141.90812451015407,13.297219280243269,0.4770459081836327
SAC,RL,9.0,nominal,step_load_disturbance,12.39727373283516,811.8613548799664,0.7001724326480883,147.9612826313939,14.361156771183326,0.4810379241516966
SAC,RL,9.0,nominal,ramp,0.1925744828149928,0.0755876624357192,0.4653033113169869,68.5921334344938,11.672625944137534,0.0
SAC,RL,9.0,nominal,sine,15.707553219459216,1171.7573896489944,1.6915837103219928,161.1733861530393,15.741605960205463,0.4870259481037924
SAC,RL,9.0,ra_plus_50,step_nominal,16.906593348172745,1108.790671855936,0.8433042384695568,197.54208955845365,17.49919811821005,0.6666666666666666
SAC,RL,9.0,ra_plus_50,step_load_disturbance,17.279935510054095,1119.458667871383,0.5870154986102563,212.774269830317,19.06238857936875,0.7025948103792415
SAC,RL,9.0,ra_plus_50,ramp,0.5115740271951296,0.5288617642539186,1.0700626329788747,140.20343582721358,16.68677921104426,0.0
SAC,RL,9.0,ra_plus_50,sine,19.6866212009359,1545.9432711889078,2.326156436227649,201.3232951032682,18.45305412352103,0.590818363273453
SAC,RL,9.0,j_plus_50,step_nominal,18.364584021012448,1216.1762556668157,0.832264415801319,210.8798230192916,18.490650302171883,0.7125748502994012
SAC,RL,9.0,j_plus_50,step_load_disturbance,18.70587044869473,1226.845715353646,0.7035887951345217,221.7736890334147,19.560605715751795,0.7405189620758483
SAC,RL,9.0,j_plus_50,ramp,0.5529980984234719,0.6199014621851506,1.0829251098043784,140.17172851165782,16.68251219177241,0.0
SAC,RL,9.0,j_plus_50,sine,20.84241847356858,1666.355530216553,2.6300944549849845,206.45563748791196,18.718593489736488,0.6167664670658682
SAC,RL,9.0,friction,step_nominal,12.586213674930256,829.0560856598803,0.8604770180547092,145.65304054442342,13.742117466926908,0.4870259481037924
SAC,RL,9.0,friction,step_load_disturbance,12.6547965964268,829.6966324577829,0.6378712059300966,152.34254639054984,14.806340999603568,0.4930139720558882
SAC,RL,9.0,friction,ramp,0.2239571694658129,0.1020206140899294,0.5315398163847078,73.89391688678529,12.11650331115719,0.0
SAC,RL,9.0,friction,sine,15.96549083504184,1196.3378225258853,1.7564248044673576,163.28789824047985,15.85745237526324,0.4930139720558882
SAC,RL,9.0,saturation,step_nominal,26.940787110977677,1805.0384239789296,7.922247162385119,287.7119999999777,23.976,0.998003992015968
SAC,RL,9.0,saturation,step_load_disturbance,28.517745020124764,1898.9442789255693,18.426330494000013,287.7119999999777,23.976,0.998003992015968
SAC,RL,9.0,saturation,ramp,2.805283521009698,18.807273546641916,9.7670879370408,261.84744730674106,22.6797164955138,0.7944111776447106
SAC,RL,9.0,saturation,sine,26.94078711097768,2198.194417903253,7.922247162375385,287.7119999999777,23.976,0.998003992015968
SAC,RL,9.0,combined_stress,step_nominal,29.81582340925516,2045.102257016664,19.95497979276737,287.7119999999777,23.976,0.998003992015968
SAC,RL,9.0,combined_stress,step_load_disturbance,31.379524632413023,2167.610659306989,30.325407092927847,287.7119999999777,23.976,0.998003992015968
SAC,RL,9.0,combined_stress,ramp,5.512180860581848,77.73344206644356,21.36509791457287,274.6173094071388,23.30025165557856,0.9021956087824352
SAC,RL,9.0,combined_stress,sine,29.815823409255163,2399.969373961576,19.95497979275764,287.7119999999777,23.976,0.998003992015968
TD3,RL,0.0,nominal,step_nominal,14.29663260355571,890.077761568707,8.150329403791673,126.7127978344771,14.473721838951338,0.1676646706586826
TD3,RL,0.0,nominal,step_load_disturbance,14.708680930989386,893.7030238691002,10.924936967364346,137.72312868760076,14.899932319641326,0.2055888223552894
TD3,RL,0.0,nominal,ramp,6.788965374083192,151.4621070687839,32.38399235497049,123.1653393846,15.458447217941162,0.0019960079840319
TD3,RL,0.0,nominal,sine,19.137420178526646,1364.1008850577869,16.786850698042457,150.02402927884853,16.22503237056742,0.1177644710578842
TD3,RL,0.0,ra_plus_50,step_nominal,22.952067426541173,1506.350393039955,7.309197604805604,165.51406921330383,18.149354555130003,0.0
TD3,RL,0.0,ra_plus_50,step_load_disturbance,22.446202491303826,1485.2446010325452,6.667921675634403,211.72667383223728,20.127094707965785,0.4491017964071856
TD3,RL,0.0,ra_plus_50,ramp,2.332959950655368,16.5475115430581,11.303063550893356,180.1818526324752,18.710684038162064,0.0019960079840319
TD3,RL,0.0,ra_plus_50,sine,26.02442216089864,2169.380369667276,3.878204399538504,162.65651243058755,17.440568834304784,0.12375249500998
TD3,RL,0.0,j_plus_50,step_nominal,23.38775714149134,1497.7434976022146,0.6450482873719068,147.41060231484624,17.074553863525445,0.0
TD3,RL,0.0,j_plus_50,step_load_disturbance,22.17682795239157,1452.2720949753846,8.892624824062324,207.74310361341597,20.020509246826133,0.3712574850299401
TD3,RL,0.0,j_plus_50,ramp,1.4738457234989233,5.718323026657101,6.415690847478842,164.07548610617525,17.889954284667827,0.0019960079840319
TD3,RL,0.0,j_plus_50,sine,24.89515986460719,2111.283365383209,0.1809500505773229,147.32296018453468,16.86843336486809,0.0279441117764471
TD3,RL,0.0,friction,step_nominal,14.630191684494871,912.4292143847308,8.065306123696061,129.64169973849744,14.770274897575591,0.1676646706586826
TD3,RL,0.0,friction,step_load_disturbance,14.889263006496307,913.5464594099356,10.032615743983044,141.5740429966963,15.243718537330825,0.217564870259481
TD3,RL,0.0,friction,ramp,6.343946361516646,135.7057926947941,30.98119076216254,127.56962507971603,15.740940362930177,0.0019960079840319
TD3,RL,0.0,friction,sine,19.47576428359429,1400.4617709894708,16.107783668865082,146.8079934169921,16.032833051681617,0.0898203592814371
TD3,RL,0.0,saturation,step_nominal,29.97088048240739,2056.027579933999,20.50246780183481,142.23771616520904,16.803756938934345,0.0059880239520958
TD3,RL,0.0,saturation,step_load_disturbance,31.094784680518583,2144.961167147465,27.539593979299696,166.77949722699236,18.13812693405149,0.0059880239520958
TD3,RL,0.0,saturation,ramp,5.040731179452827,62.89253756926622,18.391000245880804,158.42209726050584,17.64500706863392,0.0019960079840319
TD3,RL,0.0,saturation,sine,31.35559425558877,2567.228497527792,24.27482680012972,124.72424837884762,15.502214273452664,0.0
TD3,RL,0.0,combined_stress,step_nominal,35.049345119884656,2622.0224844338445,36.90535929140522,141.0036114001603,16.3568136634826,0.0
TD3,RL,0.0,combined_stress,step_load_disturbance,36.74126581833185,2805.235665497561,48.85207930316956,128.38072107634565,15.674511449813798,0.0
TD3,RL,0.0,combined_stress,ramp,26.728936164407035,1902.6075631445144,90.85654293830548,116.53622098112932,13.998988620757997,0.0259481037924151
TD3,RL,0.0,combined_stress,sine,36.35541453130599,3043.894029754747,43.34235087932817,106.55695567059826,14.054296331405627,0.0
TD3,RL,1.0,nominal,step_nominal,14.552581395543664,862.1194281928199,24.374355884950447,146.48102957240883,15.13487725257894,0.1497005988023952
TD3,RL,1.0,nominal,step_load_disturbance,16.39847577171045,919.025098208146,32.26793518405924,160.18295697620334,17.161085054397724,0.1157684630738523
TD3,RL,1.0,nominal,ramp,12.612432519210092,364.79677101329344,45.40275367295472,176.9432660383725,17.531231637954843,0.281437125748503
TD3,RL,1.0,nominal,sine,19.165880415474376,1249.7179945232665,24.8058829301213,148.67531053045283,15.386881402969612,0.3512974051896207
TD3,RL,1.0,ra_plus_50,step_nominal,29.48885255304749,2035.7551040756011,13.016243505775703,110.14332256459554,14.610427724838193,0.0
TD3,RL,1.0,ra_plus_50,step_load_disturbance,32.34742561720162,2255.3784649519243,39.11966809329931,73.6246798561953,12.048886370658895,0.0
TD3,RL,1.0,ra_plus_50,ramp,3.444096657919361,26.139220307342683,7.687821372056462,187.20650360704644,18.266074615478654,0.3293413173652694
TD3,RL,1.0,ra_plus_50,sine,26.03974209992456,2173.2454240816905,4.637673594901273,160.67993340733693,17.58046953392021,0.0
TD3,RL,1.0,j_plus_50,step_nominal,24.89982241557892,1696.6014113034316,6.040866831553132,162.13775087595872,17.828595098495388,0.0
TD3,RL,1.0,j_plus_50,step_load_disturbance,27.3752631478962,1800.5561159434576,17.27560186825839,117.0285230945708,15.161126277923572,0.0
TD3,RL,1.0,j_plus_50,ramp,3.5265787297513502,27.214033143121647,10.057934513846917,197.47581544001292,19.15977578735365,0.3233532934131736
TD3,RL,1.0,j_plus_50,sine,24.05837439205201,1862.132040267139,9.84355246226488,177.50191379378683,18.62072074317937,0.029940119760479
TD3,RL,1.0,friction,step_nominal,14.853351923877248,883.5035256602808,24.150031988307788,150.13576124333855,15.540425352096747,0.1437125748502994
TD3,RL,1.0,friction,step_load_disturbance,16.962235962747794,950.8519333309838,32.268770765737656,163.3963468666018,17.573658167839174,0.0998003992015968
TD3,RL,1.0,friction,ramp,11.924382749154322,324.9070023501,42.622389150373166,178.71606433032292,17.665588811874517,0.2894211576846307
TD3,RL,1.0,friction,sine,19.274728117645097,1271.2823377150378,23.625382358199715,150.86144447804395,15.665062086105587,0.3333333333333333
TD3,RL,1.0,saturation,step_nominal,30.893870905121368,2170.3822606076715,21.28780856494933,140.1587362416783,16.531475049972418,0.0
TD3,RL,1.0,saturation,step_load_disturbance,32.73598324435207,2326.5453255689367,33.008060361041046,130.8533089067279,15.984247014999292,0.0
TD3,RL,1.0,saturation,ramp,3.313532328816791,32.73886179136002,14.76703875338697,208.47592282083303,20.00550053024301,0.3952095808383233
TD3,RL,1.0,saturation,sine,30.44252142781265,2475.520762651279,20.89715979135501,144.84292315717715,16.780608690261797,0.0119760479041916
TD3,RL,1.0,combined_stress,step_nominal,36.3171184276558,2788.7856763560185,42.489638602942286,109.5323134115116,14.287353672027413,0.0039920159680638
TD3,RL,1.0,combined_stress,step_load_disturbance,39.35684706417043,3163.1134101796747,61.89191613484544,74.80708405617798,11.470187910079872,0.0039920159680638
TD3,RL,1.0,combined_stress,ramp,7.2053004991344745,145.62756486687704,30.717990167347267,194.59839564576995,19.09442052650457,0.4570858283433133
TD3,RL,1.0,combined_stress,sine,37.01881013501443,3131.842798053077,49.20486510664183,86.77589337224234,12.362465429305974,0.0
TD3,RL,2.0,nominal,step_nominal,14.25573074821991,850.6455812155709,11.60155222461671,123.42369205992702,13.899394606590546,0.1017964071856287
TD3,RL,2.0,nominal,step_load_disturbance,15.399405122241411,868.278562399332,11.250699598020503,119.0880860156466,12.831316606521918,0.1017964071856287
TD3,RL,2.0,nominal,ramp,6.836020812739093,128.05627754202777,7.161822025723453,136.76412019683232,15.135207562446684,0.0019960079840319
TD3,RL,2.0,nominal,sine,19.96569082700055,1289.3702689953975,19.176675071669123,163.43392631521726,16.77813594055194,0.2455089820359281
TD3,RL,2.0,ra_plus_50,step_nominal,24.043133349675333,1506.325080583446,11.806343427660892,125.20412373731276,15.120196887970115,0.0
TD3,RL,2.0,ra_plus_50,step_load_disturbance,27.86796783890645,1764.415422228933,15.164724669689448,153.7596857578414,16.579471745491126,0.1477045908183632
TD3,RL,2.0,ra_plus_50,ramp,3.711585543008275,42.36904799132788,3.4024077385428484,177.48761932339332,17.242880289077956,0.3013972055888224
TD3,RL,2.0,ra_plus_50,sine,24.56143955731891,1996.677738400612,0.0107083568209276,151.28244803764096,16.903413812637368,0.0159680638722554
TD3,RL,2.0,j_plus_50,step_nominal,21.73270545931171,1355.533985842353,7.764989220025342,141.1946531536321,15.87497916221634,0.0
TD3,RL,2.0,j_plus_50,step_load_disturbance,23.85959498924092,1461.7820091170568,8.63832713763638,153.96970308947266,16.702310995102053,0.0379241516966067
TD3,RL,2.0,j_plus_50,ramp,4.013349229025342,38.67230708592636,10.044481078938531,176.87312340509635,18.699346809387205,0.0019960079840319
TD3,RL,2.0,j_plus_50,sine,25.90520313259679,2057.254455135638,3.786233748789371,140.17401699345658,16.253989559173608,0.0079840319361277
TD3,RL,2.0,friction,step_nominal,14.482063392446603,869.1889918953693,11.114805049424618,127.2810452577181,14.280797321319842,0.0778443113772455
TD3,RL,2.0,friction,step_load_disturbance,15.748939162259054,889.8149724714716,11.466950081143963,120.94713560582848,13.098485919952694,0.0778443113772455
TD3,RL,2.0,friction,ramp,6.662203433415332,121.33125614506716,9.155343737935056,140.16861054567664,15.38434779834756,0.0019960079840319
TD3,RL,2.0,friction,sine,19.988381680946183,1307.7675920235906,17.962027643875317,160.95183305829838,16.59349276351947,0.2415169660678642
TD3,RL,2.0,saturation,step_nominal,29.97672006575904,2062.384243576685,21.04928412536887,142.88341290978536,16.73626202392577,0.0
TD3,RL,2.0,saturation,step_load_disturbance,32.39003949839305,2272.585591621269,31.47469278889882,164.29681994569543,17.37638293266293,0.1656686626746507
TD3,RL,2.0,saturation,ramp,2.0189930694371987,11.217151857362682,8.994775440135527,264.54923443896894,22.96644665336612,0.7305389221556886
TD3,RL,2.0,saturation,sine,30.62106752448976,2483.617748374958,21.063750913350887,144.09048143916203,16.72091065025322,0.0159680638722554
TD3,RL,2.0,combined_stress,step_nominal,34.63937362327239,2549.3572786928903,38.78636658884224,125.12872208451576,15.531720840454096,0.0159680638722554
TD3,RL,2.0,combined_stress,step_load_disturbance,36.869469868592006,2806.863258558524,51.13923794123898,126.43259785099887,15.316648177146911,0.0159680638722554
TD3,RL,2.0,combined_stress,ramp,7.165170252134236,179.04329643526438,44.49142526066393,201.65485550081095,18.760838627815414,0.4730538922155688
TD3,RL,2.0,combined_stress,sine,35.41896883787107,2931.0940278128214,42.01742382140406,112.86763444963296,14.528560888290368,0.0379241516966067
TD3,RL,3.0,nominal,step_nominal,17.066564861495017,997.9036794799996,24.07652046670235,124.20835164326002,14.966706332206856,0.0239520958083832
TD3,RL,3.0,nominal,step_load_disturbance,15.75951967395157,963.5168599441354,8.150894575246426,126.28495299469196,14.351036304474029,0.0199600798403193
TD3,RL,3.0,nominal,ramp,10.39695685283674,252.4150970241641,20.267607160387968,124.672140614549,14.421392904281692,0.0
TD3,RL,3.0,nominal,sine,19.50446904180057,1289.468699252737,19.573046801422123,127.82368637189634,14.549740557670802,0.0
TD3,RL,3.0,ra_plus_50,step_nominal,20.43724150294293,1317.0403402556396,17.76367538993175,207.2168960294892,20.0321070804596,0.3253493013972056
TD3,RL,3.0,ra_plus_50,step_load_disturbance,20.398554120359364,1321.1752778326118,9.6867618538288,220.6472781781772,20.360988632202137,0.4411177644710579
TD3,RL,3.0,ra_plus_50,ramp,3.60366006627731,34.57206173803294,5.790939851442076,181.7504656433608,17.591751615524025,0.4251497005988024
TD3,RL,3.0,ra_plus_50,sine,23.7031213415528,1777.4581953981913,18.38188955907438,213.65487264346825,20.076377780914317,0.2714570858283433
TD3,RL,3.0,j_plus_50,step_nominal,22.76253815184207,1468.989598787094,11.176889590134635,183.3876519650167,18.781970981597915,0.0798403193612774
TD3,RL,3.0,j_plus_50,step_load_disturbance,22.05251166320924,1430.9807946693395,10.323914257705113,198.160170873396,19.780118706703167,0.0399201596806387
TD3,RL,3.0,j_plus_50,ramp,2.778911969064478,22.297886688506544,3.7980605177260287,159.3993800765029,17.630359092712386,0.0
TD3,RL,3.0,j_plus_50,sine,23.2954281255548,1817.5949324457583,7.692070580878322,170.94901218688582,18.29331791877753,0.0
TD3,RL,3.0,friction,step_nominal,17.259480826506042,1018.4174722175292,23.39772654591546,128.00739860943088,15.314451254844784,0.0179640718562874
TD3,RL,3.0,friction,step_load_disturbance,16.054296706605708,987.1812400962966,8.846382210639916,131.36061382076673,14.849873415947094,0.0199600798403193
TD3,RL,3.0,friction,ramp,9.621554642510729,218.70803495915888,18.47647181494959,125.45058368275986,14.644508374214237,0.0
TD3,RL,3.0,friction,sine,19.623208309026797,1311.9704679264655,18.963720685747436,132.01886973575537,14.884143249511917,0.0
TD3,RL,3.0,saturation,step_nominal,30.66246153768736,2109.658037232685,24.18387363413804,127.9341857089405,15.659422481536913,0.0
TD3,RL,3.0,saturation,step_load_disturbance,30.774399350199232,2121.672632290613,24.77662172912774,202.24998729328496,19.796960615157992,0.3393213572854291
TD3,RL,3.0,saturation,ramp,3.7730129944784023,36.22337673079748,14.431086396908398,187.4288045155692,19.2860174236297,0.0
TD3,RL,3.0,saturation,sine,31.14896704873067,2536.9330604067304,22.513812932599336,133.68677125348498,16.11681156539906,0.0
TD3,RL,3.0,combined_stress,step_nominal,33.26459857871666,2398.399955496544,32.88364369563217,157.51675186990946,17.69805201911925,0.0
TD3,RL,3.0,combined_stress,step_load_disturbance,33.672751401734835,2436.8485521538096,36.006856432114745,229.91503166865132,21.15086919784533,0.5968063872255489
TD3,RL,3.0,combined_stress,ramp,11.188183300516837,308.6478205253455,37.03488406180724,165.2327191335619,16.877166379928383,0.3572854291417165
TD3,RL,3.0,combined_stress,sine,35.63023824417121,3007.0465198995025,37.790852439771,139.11639601852727,16.069035961150934,0.0638722554890219
TD3,RL,4.0,nominal,step_nominal,16.978073539624322,1005.0820027541712,7.549752046925874,97.03010730461548,13.062941617965883,0.029940119760479
TD3,RL,4.0,nominal,step_load_disturbance,16.118101114567416,981.5539382531916,0.2233061138165482,127.48554330652,13.691475683212444,0.029940119760479
TD3,RL,4.0,nominal,ramp,1.7434353898966035,8.228932216004441,6.820305151426908,83.3251038040604,12.53279696655274,0.0
TD3,RL,4.0,nominal,sine,18.584020766764773,1256.7084863712646,11.209256770254685,123.89244090173769,13.661390283584858,0.1117764471057884
TD3,RL,4.0,ra_plus_50,step_nominal,23.811834835902808,1602.6151270949915,0.3324866172093834,150.580812362561,17.005454804420435,0.0039920159680638
TD3,RL,4.0,ra_plus_50,step_load_disturbance,25.24565440477001,1673.2634218819617,2.8308454845815447,167.897317679949,18.05973192787163,0.0039920159680638
TD3,RL,4.0,ra_plus_50,ramp,2.1599157132217157,14.030941428986177,6.25957579744356,129.1821102445076,15.817485225677515,0.0
TD3,RL,4.0,ra_plus_50,sine,23.277182718922013,1830.887327987864,0.8378808580252723,157.36243691726042,17.12266709136971,0.0019960079840319
TD3,RL,4.0,j_plus_50,step_nominal,25.75296757823598,1760.7276346892218,1.3906171364408664,142.0579711659443,16.625120477676322,0.0
TD3,RL,4.0,j_plus_50,step_load_disturbance,25.70814980672623,1766.9045182461805,1.8565524109676943,172.29469478666425,18.21396745300281,0.0
TD3,RL,4.0,j_plus_50,ramp,2.63797899474832,22.933628729078396,9.232970891228064,121.2828419105178,15.301719261169431,0.0
TD3,RL,4.0,j_plus_50,sine,25.661955643504253,2150.5377202063046,2.418615544902792,153.30613623740902,17.241219190597413,0.0
TD3,RL,4.0,friction,step_nominal,17.128724036592352,1024.0205045521725,7.580233240513536,105.8088782447896,13.501864998817602,0.0259481037924151
TD3,RL,4.0,friction,step_load_disturbance,16.042944246186423,1000.4219321463246,1.8617440575555837,129.88882838819814,13.875729458809046,0.0259481037924151
TD3,RL,4.0,friction,ramp,1.3740817236647165,5.829870584064343,5.417566864052802,86.40435046567633,12.815913921356207,0.0
TD3,RL,4.0,friction,sine,18.583379622624584,1282.8326868593306,9.528238801525177,125.68294714709774,13.832712480545291,0.0838323353293413
TD3,RL,4.0,saturation,step_nominal,32.21733429154544,2285.286989710883,28.296203378919728,101.98358969703612,14.071773289680491,0.0019960079840319
TD3,RL,4.0,saturation,step_load_disturbance,32.43490440939394,2303.06859415556,30.298754195069392,155.03382499560553,17.207590833663847,0.0
TD3,RL,4.0,saturation,ramp,5.889226988564176,93.72974510314856,22.69204790353929,137.303263449884,16.20320940399169,0.0
TD3,RL,4.0,saturation,sine,30.960531544745574,2548.4984571559958,20.096560933100363,156.2792670189378,17.22811334800703,0.1037924151696606
TD3,RL,4.0,combined_stress,step_nominal,35.398428324648755,2667.6179876505166,36.07248020280106,160.6776251061054,16.990935096740635,0.3473053892215569
TD3,RL,4.0,combined_stress,step_load_disturbance,36.30441778739836,2756.4069720677626,45.451680554970295,154.87828267621958,17.09308631896964,0.0359281437125748
TD3,RL,4.0,combined_stress,ramp,8.641477315103401,207.799978513007,34.84376853820278,153.7804956810701,17.188329120636045,0.0
TD3,RL,4.0,combined_stress,sine,34.728931354724025,2911.845197633924,33.59070597397114,170.46966826452217,17.80281305503826,0.2395209580838323
TD3,RL,5.0,nominal,step_nominal,16.5560825763094,940.4652608452362,25.34116646849894,155.8659005681184,16.907560369491687,0.0099800399201596
TD3,RL,5.0,nominal,step_load_disturbance,14.5849710005781,890.8236340241058,10.38618511857841,141.68598097171036,15.893529905319356,0.0
TD3,RL,5.0,nominal,ramp,6.310762553598918,91.40600163697542,14.622260856452314,120.16091656016052,14.907903885841328,0.0379241516966067
TD3,RL,5.0,nominal,sine,23.746242702604217,1518.0703612388163,32.81827062566542,160.3075963210405,16.96707147693644,0.0379241516966067
TD3,RL,5.0,ra_plus_50,step_nominal,21.24449441853868,1348.1023166049065,12.992776078613645,184.89881232364863,19.15198756408696,0.0
TD3,RL,5.0,ra_plus_50,step_load_disturbance,21.295041295387907,1356.42513943815,9.253828153942962,205.98372415975783,20.180839799880992,0.1477045908183632
TD3,RL,5.0,ra_plus_50,ramp,5.142988360813382,62.63807599305869,6.452883913658425,134.32270383083107,15.586802740096832,0.0
TD3,RL,5.0,ra_plus_50,sine,27.956181282379124,2422.769698166177,4.478149792994898,147.01532019467194,16.018619844436383,0.1317365269461078
TD3,RL,5.0,j_plus_50,step_nominal,21.11232273096942,1357.7191675667027,12.609109737166278,184.0366845803131,19.09447622108461,0.0059880239520958
TD3,RL,5.0,j_plus_50,step_load_disturbance,21.02450767858801,1362.0307928220163,9.741873657812365,201.13908165348528,19.74746744060516,0.1776447105788423
TD3,RL,5.0,j_plus_50,ramp,1.8345925514542445,9.609103294384996,1.0386285626004366,152.7737007609687,16.94141934013352,0.0
TD3,RL,5.0,j_plus_50,sine,23.37054101735771,1827.7765041686807,10.643335839772432,182.6238396108533,18.81666515159608,0.0339321357285429
TD3,RL,5.0,friction,step_nominal,16.453826774739557,945.6527767800792,19.992660852894545,151.31903253034375,16.482416760444764,0.0079840319361277
TD3,RL,5.0,friction,step_load_disturbance,14.840459020487472,912.4987686887076,9.46648383720563,143.72928892051755,16.02586753177657,0.0
TD3,RL,5.0,friction,ramp,5.499572009734412,71.00193341565902,14.679311216550786,123.49645673551566,15.118261255264215,0.0339321357285429
TD3,RL,5.0,friction,sine,23.507352961498,1514.8094474648783,30.985998776817624,159.9453183653984,16.94014557552348,0.0379241516966067
TD3,RL,5.0,saturation,step_nominal,28.3285425374754,1925.343628161846,12.213373383851035,211.6318342888967,20.445088777542026,0.2315369261477046
TD3,RL,5.0,saturation,step_load_disturbance,30.224208248955787,2057.312438088049,24.66956540252569,189.80650056884969,19.385950891494694,0.0578842315369261
TD3,RL,5.0,saturation,ramp,5.792154354235235,84.39688484097066,18.95941937317859,166.89309836680548,17.764068363189562,0.1636726546906187
TD3,RL,5.0,saturation,sine,28.92300796008126,2339.860424503958,15.255970861996616,186.58467498502876,19.1264490451812,0.0758483033932135
TD3,RL,5.0,combined_stress,step_nominal,36.77221689382374,2842.6935537537297,40.253542037622296,163.51938740360663,16.63527076721176,0.3512974051896207
TD3,RL,5.0,combined_stress,step_load_disturbance,38.71140873524534,3069.300004620468,56.58789908985643,92.0362612516484,13.108006513595544,0.0
TD3,RL,5.0,combined_stress,ramp,12.600828217954826,424.82488784875375,46.49884243625016,100.75821033899902,13.170383497238095,0.1656686626746507
TD3,RL,5.0,combined_stress,sine,35.5041591635456,3064.7957901055224,33.36494124481004,202.2464063493187,18.777451238631816,0.5828343313373253
TD3,RL,6.0,nominal,step_nominal,21.00909745306636,1211.4248441151308,50.0,178.00714057395868,18.78931763458252,0.0019960079840319
TD3,RL,6.0,nominal,step_load_disturbance,18.21073214297533,1040.305073246956,12.50304562947204,129.58932419543697,15.431688265800585,0.0019960079840319
TD3,RL,6.0,nominal,ramp,18.127742647055506,787.3714788784339,50.00000000000775,171.0854638553678,18.356897075653155,0.0
TD3,RL,6.0,nominal,sine,21.22411445111282,1376.9274607420105,25.45707679323897,133.8604115793414,15.022959705352998,0.0019960079840319
TD3,RL,6.0,ra_plus_50,step_nominal,26.478052768131946,1763.5093712503322,3.019288938862033,136.82077294451477,16.33084360504148,0.0019960079840319
TD3,RL,6.0,ra_plus_50,step_load_disturbance,27.28443098337346,1810.1696099458172,7.835922963009068,151.85772567417672,17.167011903762763,0.0019960079840319
TD3,RL,6.0,ra_plus_50,ramp,4.189285726891656,41.34778397920218,13.3974988592541,185.3989352657013,19.193793828964257,0.0
TD3,RL,6.0,ra_plus_50,sine,25.88499447689436,1991.99534557104,11.508188223559998,122.39599229246194,15.05098957252514,0.0019960079840319
TD3,RL,6.0,j_plus_50,step_nominal,24.23370055489513,1583.2495968616597,3.720039841599146,155.0841933485997,17.505496742248535,0.0019960079840319
TD3,RL,6.0,j_plus_50,step_load_disturbance,24.508102124533607,1602.8231893810478,1.321494610502171,168.2534969027576,18.202459266662576,0.0019960079840319
TD3,RL,6.0,j_plus_50,ramp,5.16797038627664,64.12436593556406,16.16760105977245,194.23928204441708,19.67531826591494,0.0
TD3,RL,6.0,j_plus_50,sine,25.03672858998755,1955.0833663379976,9.667425601152402,126.58326473306649,15.388812543869118,0.0019960079840319
TD3,RL,6.0,friction,step_nominal,20.896516322403844,1210.2145092585192,50.0,178.67825262973804,18.83355607032775,0.0019960079840319
