seed,condition,scenario,IAE,ISE,SSE,ControlEnergy,MeanAbsVoltage,MaxAbsVoltage,NearSaturationFraction,SaturationFraction,RiseTime,SettlingTime,Overshoot,dt
3,ra_plus_50,step_nominal,16.85693327730878,1108.7339238815582,0.15408996897345162,198.5079400586369,17.390671664953445,24.0,0.6786427145708582,0.6746506986027944,0.2739999999999826,0.3359999999999793,0.5122246025884323,0.0010000000000000002
3,ra_plus_50,step_load_disturbance,17.235178659389334,1119.419191521596,0.2324693330458132,212.29250674919885,18.930362319946454,24.0,0.716566866267465,0.7125748502994012,0.28899999999998094,0.3559999999999771,0.0,0.0010000000000000002
3,ra_plus_50,ramp,0.5152314291040618,0.6027153685649391,0.8363083906043727,142.78124957106337,16.769793069601008,23.5581111907959,0.01996007984031936,0.001996007984031936,,,,0.0010000000000000002
3,ra_plus_50,sine,19.587446546525737,1545.6705893254389,1.167872781001165,205.30108024429418,18.72342297697084,24.0,0.6586826347305389,0.5948103792415169,,,,0.0010000000000000002
3,j_plus_50,step_nominal,18.320321205422516,1216.1251019372082,0.17649678682526826,211.77390669581885,18.39063718891162,24.0,0.7245508982035929,0.720558882235529,0.29299999999997994,0.35999999999997667,0.4865704122291135,0.0010000000000000002
3,j_plus_50,step_load_disturbance,18.64936672980677,1226.7943207843116,0.16733844994722347,221.56920443154604,19.42524164199844,24.0,0.7524950099800399,0.7524950099800399,0.3059999999999785,0.374999999999975,0.0,0.0010000000000000002
3,j_plus_50,ramp,0.4862927322747794,0.5143219786554594,0.7765724946667518,145.91217453187443,16.81444623756404,23.688438415527344,0.0718562874251497,0.011976047904191617,,,,0.0010000000000000002
3,j_plus_50,sine,20.73612367554951,1666.053553996203,1.1656376547520892,211.15121459603114,19.04101898950354,24.0,0.6786427145708582,0.6327345309381237,,,,0.0010000000000000002
3,friction,step_nominal,12.53648196609873,829.0001063344421,0.007664011307994656,146.2919326484134,13.652758002519944,24.0,0.4930139720558882,0.4930139720558882,0.19999999999999163,0.24499999999998934,0.5249139466179287,0.0010000000000000002
3,friction,step_load_disturbance,12.531608699412656,829.6017185816335,0.1791702802148052,152.35459111316348,14.716334829330744,24.0,0.5029940119760479,0.500998003992016,0.2029999999999913,0.2499999999999888,0.035266449151279744,0.0010000000000000002
3,friction,ramp,0.47792787919752383,0.5063041937312579,0.6548304185083538,75.1789223358526,12.123040333807422,19.993839263916016,0.0,0.0,,,,0.0010000000000000002
3,friction,sine,15.820582663944423,1195.9750607821172,0.8392125044025533,165.5816680664934,16.056901851585394,24.0,0.49700598802395207,0.49700598802395207,,,,0.0010000000000000002
3,saturation,step_nominal,26.940787110977674,1805.0384239789296,7.922247162385119,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,0.4339999999999619,,0.0,0.0010000000000000002
3,saturation,step_load_disturbance,28.517745020124764,1898.9442789255695,18.426330494000013,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,0.0,0.0010000000000000002
3,saturation,ramp,2.723130632380563,17.496448045087128,9.495937857817353,278.1188545959325,23.413657459199385,24.0,0.9500998003992016,0.9401197604790419,,,,0.0010000000000000002
3,saturation,sine,26.940787110977677,2198.1944179032535,7.922247162375385,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,,0.0010000000000000002
3,combined_stress,step_nominal,29.81582340925516,2045.1022570166642,19.954979792767375,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,0.0,0.0010000000000000002
3,combined_stress,step_load_disturbance,31.379524632413023,2167.610659306989,30.325407092927847,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,0.0,0.0010000000000000002
3,combined_stress,ramp,5.489874030196235,76.86475018082349,21.280986187823743,280.63727829565624,23.5386350728273,24.0,0.9660678642714571,0.9600798403193613,,,,0.0010000000000000002
3,combined_stress,sine,29.815823409255163,2399.969373961576,19.95497979275764,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,,0.0010000000000000002
4,nominal,step_nominal,12.32014006310891,811.3499752668724,0.4798071507737376,142.66741729838895,13.252238107920041,24.0,0.48502994011976047,0.4810379241516966,0.19499999999999218,0.2399999999999899,0.5627185657526184,0.0010000000000000002
4,nominal,step_load_disturbance,12.331301064649333,811.7839860281533,0.4200740964530496,148.74524122493779,14.332936267853096,24.0,0.4930139720558882,0.4930139720558882,0.19699999999999196,0.24399999999998945,0.42649734933834793,0.0010000000000000002
4,nominal,ramp,0.1735563691030701,0.06795782065856157,0.428064279050858,68.9659872978032,11.682009872913325,13.110806465148926,0.0,0.0,,,,0.0010000000000000002
4,nominal,sine,15.559167423413413,1171.3642675872575,0.7891306171229076,163.16021865455676,15.900175018187873,24.0,0.49101796407185627,0.49101796407185627,,,,0.0010000000000000002
4,ra_plus_50,step_nominal,16.882632674059735,1108.755182421689,0.5189023710952227,198.5382076053227,17.448358069420074,24.0,0.6786427145708582,0.6766467065868264,0.2739999999999826,0.3359999999999793,0.5524988410217873,0.0010000000000000002
4,ra_plus_50,step_load_disturbance,17.251702952380636,1119.428020650069,0.36323398593197,213.57633971822924,19.026870737075967,24.0,0.720558882235529,0.718562874251497,0.28899999999998094,0.3559999999999771,0.36475944787331116,0.0010000000000000002
4,ra_plus_50,ramp,0.43535206775185,0.3954937107423615,0.8749531941734716,141.36453785786108,16.72299616301055,18.229948043823242,0.0,0.0,,,,0.0010000000000000002
4,ra_plus_50,sine,19.597074883420234,1545.693448973731,1.439992780685131,204.05968639712887,18.658050264388496,24.0,0.6467065868263473,0.5968063872255489,,,,0.0010000000000000002
4,j_plus_50,step_nominal,18.34360259238453,1216.1448977245386,0.5266826729725551,211.89616553170976,18.44584422802943,24.0,0.7265469061876247,0.7225548902195609,0.29299999999997994,0.35999999999997667,0.5521602783515505,0.0010000000000000002
4,j_plus_50,step_load_disturbance,18.67757474313482,1226.809901194047,0.4304679068417556,222.84111697160094,19.523663135528707,24.0,0.7584830339321357,0.7564870259481038,0.3059999999999785,0.374999999999975,0.43157830706836364,0.0010000000000000002
4,j_plus_50,ramp,0.4662281365445555,0.44206134630105337,0.9854290645416341,142.88261913154184,16.713757772535043,22.56187629699707,0.05588822355289421,0.0,,,,0.0010000000000000002
4,j_plus_50,sine,20.747436108867156,1666.0790603448777,1.6940751489135835,209.46643229579482,18.945890074789688,24.0,0.6586826347305389,0.6347305389221557,,,,0.0010000000000000002
4,friction,step_nominal,12.575310580989678,829.0231124940061,0.4474315341854549,146.40311081050712,13.701124900579787,24.0,0.49500998003992014,0.49101796407185627,0.19999999999999163,0.24499999999998934,0.5281787094981496,0.0010000000000000002
4,friction,step_load_disturbance,12.596781272717141,829.6332781504693,0.38586310135301005,153.1403981039719,14.782250951767267,24.0,0.5049900199600799,0.5029940119760479,0.2029999999999913,0.2499999999999888,0.3925808127335415,0.0010000000000000002
4,friction,ramp,0.1960735387643249,0.0850366826137432,0.4742143635108249,74.43030134479257,12.130016230106317,14.184707641601562,0.0,0.0,,,,0.0010000000000000002
4,friction,sine,15.822185302145465,1195.9683784075726,0.8221886745973563,165.26816598032602,16.01797344881508,24.0,0.49700598802395207,0.49700598802395207,,,,0.0010000000000000002
4,saturation,step_nominal,26.940787110977674,1805.0384239789296,7.922247162385119,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,0.4339999999999619,,0.0,0.0010000000000000002
4,saturation,step_load_disturbance,28.517745020124764,1898.9442789255695,18.426330494000013,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,0.0,0.0010000000000000002
4,saturation,ramp,2.618613984032728,16.407009485159367,9.29453448811553,275.2765165539067,23.290122814595644,24.0,0.9461077844311377,0.8942115768463074,,,,0.0010000000000000002
